dataset,model,rf,max_rf,norm_rf,runtime,full_runtime
TF316646,ESMC_300M,6,8,0.75,0.19661641120910645,0.19714879989624023
TF316656,ESMC_300M,32,48,0.6666666666666666,0.7367637157440186,0.7389702796936035
TF316658,ESMC_300M,14,24,0.5833333333333334,0.41284823417663574,0.4143986701965332
TF316661,ESMC_300M,2,6,0.3333333333333333,0.16521239280700684,0.16565656661987305
TF316662,ESMC_300M,6,10,0.6,0.22133374214172363,0.22202134132385254
TF316665,ESMC_300M,2,4,0.5,0.1394655704498291,0.13985848426818848
TF316666,ESMC_300M,4,6,0.6666666666666666,0.16619229316711426,0.16665101051330566
TF316671,ESMC_300M,4,4,1.0,0.14355182647705078,0.14730405807495117
TF316676,ESMC_300M,4,4,1.0,0.1375734806060791,0.13796067237854004
TF316678,ESMC_300M,0,2,0.0,0.11206769943237305,0.1124565601348877
TF316680,ESMC_300M,4,4,1.0,0.1349329948425293,0.13534307479858398
TF316682,ESMC_300M,0,4,0.0,0.1383826732635498,0.13880014419555664
TF316688,ESMC_300M,0,4,0.0,0.14008212089538574,0.14047718048095703
TF316689,ESMC_300M,8,12,0.6666666666666666,0.24926114082336426,0.25005555152893066
TF316692,ESMC_300M,0,6,0.0,0.16502046585083008,0.16550326347351074
TF316693,ESMC_300M,6,6,1.0,0.16600728034973145,0.16660499572753906
TF316700,ESMC_300M,90,98,0.9183673469387755,1.4627768993377686,1.4678261280059814
TF316703,ESMC_300M,0,6,0.0,0.16368770599365234,0.1641523838043213
TF316708,ESMC_300M,114,126,0.9047619047619048,1.8327815532684326,1.8411834239959717
TF316709,ESMC_300M,18,22,0.8181818181818182,0.38854050636291504,0.3896322250366211
TF316710,ESMC_300M,2,2,1.0,0.11949396133422852,0.12497544288635254
TF316712,ESMC_300M,18,18,1.0,0.3252694606781006,0.32657480239868164
TF316715,ESMC_300M,12,24,0.5,0.4122438430786133,0.41336512565612793
TF316718,ESMC_300M,0,4,0.0,0.17393064498901367,0.17443084716796875
TF316720,ESMC_300M,2,10,0.2,0.2265632152557373,0.22729253768920898
TF316721,ESMC_300M,0,4,0.0,0.13781452178955078,0.1381990909576416
TF316725,ESMC_300M,2,6,0.3333333333333333,0.1646595001220703,0.16510701179504395
TF316740,ESMC_300M,2,6,0.3333333333333333,0.1673262119293213,0.16777729988098145
TF316741,ESMC_300M,2,4,0.5,0.14104342460632324,0.14169812202453613
TF316742,ESMC_300M,130,158,0.8227848101265823,2.2683780193328857,2.2785778045654297
TF316743,ESMC_300M,4,4,1.0,0.13729095458984375,0.1376667022705078
TF316744,ESMC_300M,2,2,1.0,0.2305464744567871,0.23098969459533691
TF316750,ESMC_300M,6,6,1.0,0.16594552993774414,0.1664903163909912
TF316757,ESMC_300M,4,4,1.0,0.1375727653503418,0.1379528045654297
TF316759,ESMC_300M,2,2,1.0,0.11339902877807617,0.11384224891662598
TF316764,ESMC_300M,62,78,0.7948717948717948,1.1439285278320312,1.1476764678955078
TF316768,ESMC_300M,0,8,0.0,0.19083809852600098,0.19141411781311035
TF316770,ESMC_300M,130,162,0.8024691358024691,2.310884475708008,2.3212177753448486
