dataset,model,rf,max_rf,norm_rf,runtime,full_runtime
TF351746,EVO2,36,42,0.8571428571428571,3.797954797744751,3.79944109916687
TF351747,EVO2,198,198,1.0,4.612696886062622,4.623858451843262
TF351748,EVO2,54,62,0.8709677419354839,1.295882225036621,1.2980659008026123
TF351749,EVO2,24,24,1.0,1.4572231769561768,1.45827054977417
TF351750,EVO2,16,22,0.7272727272727273,1.7580723762512207,1.7588982582092285
TF351753,EVO2,56,56,1.0,1.2570972442626953,1.259061336517334
TF351756,EVO2,16,16,1.0,0.25188612937927246,0.2524845600128174
TF351757,EVO2,18,18,1.0,0.24000120162963867,0.2406306266784668
TF351761,EVO2,0,2,0.0,1.1905312538146973,1.1911554336547852
TF351767,EVO2,10,10,1.0,0.6265242099761963,0.6276159286499023
TF351771,EVO2,8,8,1.0,0.5075302124023438,0.507927417755127
TF351772,EVO2,38,40,0.95,2.51176381111145,2.513202428817749
TF351774,EVO2,0,6,0.0,0.12132477760314941,0.12166857719421387
TF351778,EVO2,86,94,0.9148936170212766,7.1605446338653564,7.164811134338379
TF351779,EVO2,10,18,0.5555555555555556,0.7982749938964844,0.7989184856414795
TF351780,EVO2,172,178,0.9662921348314607,9.021822929382324,9.031347513198853
TF351783,EVO2,8,8,1.0,1.2082817554473877,1.2086827754974365
TF351786,EVO2,56,56,1.0,2.310845136642456,2.3129334449768066
TF351787,EVO2,62,64,0.96875,2.3432130813598633,2.345522165298462
TF351788,EVO2,90,94,0.9574468085106383,1.0046072006225586,1.0081653594970703
TF351789,EVO2,10,12,0.8333333333333334,0.5875892639160156,0.5983614921569824
TF351790,EVO2,12,14,0.8571428571428571,0.29251646995544434,0.2930631637573242
TF351791,EVO2,252,260,0.9692307692307692,3.9705564975738525,3.988703489303589
TF351793,EVO2,116,126,0.9206349206349206,2.2630372047424316,2.2683098316192627
TF351794,EVO2,4,6,0.6666666666666666,0.47686076164245605,0.4772019386291504
TF351803,EVO2,18,18,1.0,1.0267274379730225,1.027362585067749
TF351804,EVO2,4,10,0.4,0.4210054874420166,0.42165136337280273
TF351805,EVO2,18,18,1.0,0.20024991035461426,0.20099115371704102
TF351811,EVO2,0,2,0.0,1.1516218185424805,1.1518666744232178
TF351814,EVO2,2,2,1.0,0.9368548393249512,0.9374339580535889
TF351815,EVO2,8,10,0.8,0.48340892791748047,0.48386454582214355
TF351817,EVO2,4,4,1.0,0.11458635330200195,0.11503124237060547
TF351823,EVO2,34,34,1.0,0.5710287094116211,0.5725853443145752
TF351825,EVO2,86,88,0.9772727272727273,2.752147912979126,2.7554564476013184
TF351826,EVO2,254,268,0.9477611940298507,8.791521787643433,8.808980941772461
TF351828,EVO2,30,32,0.9375,1.0444459915161133,1.0456061363220215
TF351830,EVO2,18,18,1.0,0.9865243434906006,0.9873073101043701
TF351833,EVO2,88,88,1.0,9.32616400718689,9.33009386062622
TF351834,EVO2,16,20,0.8,0.8498902320861816,0.8505780696868896
TF351837,EVO2,4,4,1.0,0.47496604919433594,0.4752655029296875
TF351841,EVO2,4,8,0.5,0.19883441925048828,0.19922375679016113
TF351843,EVO2,6,6,1.0,0.5679445266723633,0.568314790725708
TF351845,EVO2,18,18,1.0,0.2544381618499756,0.2550837993621826
TF351846,EVO2,12,18,0.6666666666666666,1.1222748756408691,1.122910499572754
TF351848,EVO2,12,12,1.0,0.3370058536529541,0.337648868560791
TF351849,EVO2,10,18,0.5555555555555556,1.4526162147521973,1.4533538818359375
TF351852,EVO2,72,74,0.972972972972973,2.507542848587036,2.510657548904419
TF351854,EVO2,16,18,0.8888888888888888,0.2283024787902832,0.22894287109375
TF351857,EVO2,76,80,0.95,4.58635687828064,4.589792728424072
TF351860,EVO2,8,8,1.0,1.4545249938964844,1.4549214839935303
TF351862,EVO2,12,12,1.0,0.20131254196166992,0.20196938514709473
TF351863,EVO2,4,4,1.0,0.42195606231689453,0.4222543239593506
TF351864,EVO2,74,76,0.9736842105263158,2.2711262702941895,2.2762484550476074
TF351868,EVO2,4,12,0.3333333333333333,0.18219995498657227,0.18271756172180176
TF351871,EVO2,10,16,0.625,0.9060840606689453,0.9067082405090332
